day,customer_id,customer_type,total_sales
4/15/2019,1267989151828,First-time,94.00
4/15/2019,686150352980,Returning,236.00
4/15/2019,1162036346964,Returning,215.40
4/15/2019,853709783124,Returning,32.00
4/15/2019,1714576392276,First-time,40.85
4/15/2019,622870724692,Returning,35.00
4/15/2019,137830432793,Returning,48.50
4/15/2019,1714602213460,First-time,28.00
4/15/2019,1713814044756,First-time,119.99
4/15/2019,310448488473,Returning,31.40
4/15/2019,6682493580,Returning,59.90
4/15/2019,410380533785,Returning,33.49
4/15/2019,1262484717652,Returning,30.80
4/15/2019,1235705462868,Returning,119.20
4/15/2019,1714678169684,First-time,47.50
4/15/2019,1714599395412,First-time,139.10
4/15/2019,6663114956,Returning,103.40
4/15/2019,94347886617,Returning,140.90
4/15/2019,1101311443028,Returning,29.95
4/15/2019,121702809625,Returning,32.40
4/15/2019,1223370932308,Returning,68.00
4/15/2019,1129883238484,Returning,29.00
4/15/2019,607095947348,Returning,39.80
4/15/2019,1260370493524,Returning,33.90
4/15/2019,388075683865,Returning,30.40
4/15/2019,1714700681300,Returning,104.10
4/15/2019,1713775050836,First-time,126.64
4/15/2019,1254926549076,Returning,51.90
4/15/2019,1200361046100,Returning,49.00
4/15/2019,1222675464276,Returning,25.90
4/15/2019,667411087444,Returning,42.59
4/15/2019,4146314054,Returning,169.80
4/15/2019,744176681044,Returning,55.50
4/15/2019,1216383516756,Returning,155.12
4/15/2019,423701544985,Returning,68.00
4/15/2019,1714927337556,First-time,32.24
4/15/2019,1714913443924,First-time,90.44
4/15/2019,5851493644,Returning,49.90
4/15/2019,5708915020,Returning,137.30
4/15/2019,319854805017,Returning,58.00
4/15/2019,1161915531348,Returning,200.80
4/15/2019,6613395276,Returning,55.85
4/15/2019,1241472532564,Returning,134.30
4/15/2019,1714528321620,First-time,35.60
4/15/2019,1230780661844,Returning,42.90
4/15/2019,1714872778836,First-time,185.25
4/15/2019,1103415672916,Returning,40.70
4/15/2019,1126750715988,Returning,142.90
4/15/2019,1236780384340,Returning,59.00
4/15/2019,1141290532948,Returning,25.42
4/15/2019,4873178188,Returning,167.25
4/15/2019,1710998519892,Returning,73.00
4/15/2019,5150163532,Returning,155.00
4/15/2019,1230032699476,Returning,137.30
4/15/2019,619864981588,Returning,31.80
4/15/2019,1714432933972,First-time,53.00
4/15/2019,339276693529,Returning,33.60
4/15/2019,1714771460180,First-time,47.50
4/15/2019,431142731801,Returning,40.45
4/15/2019,295575650329,Returning,131.60
4/15/2019,4618126790,Returning,28.00
4/15/2019,1262796898388,First-time,50.00
4/15/2019,1268099547220,Returning,50.80
4/15/2019,1714938544212,Returning,48.00
4/15/2019,411778777113,Returning,25.10
4/15/2019,605345906772,Returning,32.10
4/15/2019,381785767961,Returning,29.40
4/15/2019,395864604697,Returning,67.74
4/15/2019,1126658375764,Returning,50.20
4/15/2019,1255124369492,Returning,274.35
4/15/2019,603673428052,Returning,50.00
4/15/2019,849648418900,Returning,38.30
4/15/2019,94409162777,Returning,27.80
4/15/2019,1714490310740,First-time,32.50
4/15/2019,671662407764,Returning,115.95
4/15/2019,1714969313364,First-time,129.10
4/15/2019,1714713722964,First-time,39.90
4/15/2019,45365723161,Returning,159.90
4/15/2019,6431949324,Returning,27.98
4/15/2019,5670660300,Returning,38.40
4/15/2019,1714413109332,First-time,167.00
4/15/2019,5354820236,Returning,153.00
4/15/2019,630611181652,Returning,113.50
4/15/2019,186932363289,Returning,42.00
4/15/2019,417045282841,Returning,72.80
4/15/2019,1714405277780,First-time,133.60
4/15/2019,1714645565524,First-time,42.00
4/15/2019,688014491732,First-time,0.00
4/15/2019,1108208517204,Returning,9.00
4/15/2019,113505304601,Returning,185.50
4/15/2019,1254542835796,Returning,27.60
4/15/2019,326550683673,Returning,80.50
4/15/2019,1714981830740,First-time,90.73
4/15/2019,62940086297,Returning,68.00
4/15/2019,343095017497,Returning,32.50
4/15/2019,4664312012,Returning,48.99
4/15/2019,1714931204180,First-time,33.35
4/15/2019,1681004003412,Returning,48.70
4/15/2019,1714764906580,First-time,126.15
4/15/2019,609830699092,Returning,27.30
4/15/2019,1685463564372,First-time,57.60
4/15/2019,1125954519124,Returning,44.50
4/15/2019,281690144793,Returning,127.45
4/15/2019,1714615320660,First-time,130.87
4/15/2019,1714895388756,First-time,56.90
4/15/2019,426056548377,Returning,120.95
4/15/2019,1713872961620,First-time,296.21
4/15/2019,227145875481,Returning,40.74
4/15/2019,1713820303444,First-time,41.42
4/15/2019,683028152404,Returning,50.00
4/15/2019,1714938544212,First-time,182.40
4/15/2019,692160397396,Returning,47.10
4/15/2019,1713842225236,First-time,73.80
4/15/2019,4791242764,Returning,28.94
4/15/2019,683297210452,Returning,61.30
4/15/2019,5891502540,Returning,243.14
4/15/2019,1134132133972,Returning,156.00
4/15/2019,255597641753,Returning,260.60
4/15/2019,1270514581588,First-time,73.44
4/15/2019,6582822092,Returning,27.90
4/15/2019,1714312806484,First-time,58.50
4/15/2019,334272036889,Returning,30.40
4/15/2019,1182169464916,Returning,344.35
4/15/2019,1195926552660,Returning,58.50
4/15/2019,1270174777428,Returning,45.60
4/15/2019,5434920972,Returning,1142.88
4/15/2019,310625468441,Returning,64.00
4/15/2019,634160808020,Returning,149.90
4/15/2019,1145618530388,First-time,108.80
4/15/2019,113637687321,Returning,67.20
4/15/2019,339417727001,Returning,44.10
4/15/2019,395123130393,Returning,117.80
4/15/2019,34901917721,Returning,135.30
4/15/2019,1713793990740,First-time,37.50
4/15/2019,1218696118356,Returning,215.20
4/15/2019,400820371481,Returning,87.60
4/15/2019,1162731061332,Returning,50.60
4/15/2019,1713882169428,First-time,25.90
4/15/2019,4302306886,Returning,29.60
4/16/2019,254532354073,Returning,94.00
4/16/2019,603666743380,Returning,27.95
4/16/2019,6468400140,Returning,159.90
4/16/2019,233253896217,Returning,25.32
4/16/2019,684008669268,Returning,319.80
4/16/2019,623037087828,Returning,171.50
4/16/2019,6580376268,Returning,64.40
4/16/2019,299327881241,Returning,45.40
4/16/2019,5451066380,Returning,154.90
4/16/2019,850303647828,Returning,42.00
4/16/2019,1715600982100,First-time,62.00
4/16/2019,1179226177620,Returning,81.80
4/16/2019,3066652230,Returning,44.10
4/16/2019,5439119116,Returning,62.80
4/16/2019,1216249856084,Returning,44.40
4/16/2019,426070900761,Returning,127.45
4/16/2019,743481049172,Returning,42.00
4/16/2019,2535830598,Returning,40.45
4/16/2019,628973731924,Returning,27.00
4/16/2019,4796049228,Returning,29.90
4/16/2019,634160808020,Returning,10.00
4/16/2019,848763551828,Returning,51.70
4/16/2019,49293623321,Returning,28.70
4/16/2019,1681268179028,Returning,32.00
4/16/2019,414405558297,Returning,88.10
4/16/2019,624677355604,Returning,38.40
4/16/2019,1685453701204,Returning,5.10
4/16/2019,847406760020,Returning,61.50
4/16/2019,99141255193,Returning,62.86
4/16/2019,81609981977,Returning,162.20
4/16/2019,3529351814,Returning,346.00
4/16/2019,1256053080148,Returning,49.65
4/16/2019,1254523437140,Returning,96.00
4/16/2019,1716245332052,First-time,47.31
4/16/2019,1214608572500,Returning,32.00
4/16/2019,611116679252,Returning,44.90
4/16/2019,1179231846484,Returning,39.00
4/16/2019,681947660372,Returning,50.00
4/16/2019,1215443075156,Returning,33.15
4/16/2019,1715902939220,First-time,128.20
4/16/2019,4888732300,Returning,134.90
4/16/2019,746199777364,Returning,41.60
4/16/2019,1716341506132,First-time,86.36
4/16/2019,1107362480212,Returning,27.50
4/16/2019,1715009683540,First-time,33.15
4/16/2019,676431069268,Returning,80.80
4/16/2019,1715130695764,First-time,27.98
4/16/2019,350452711449,Returning,27.60
4/16/2019,1716049084500,First-time,87.69
4/16/2019,1246227660884,Returning,57.60
4/16/2019,1715721568340,First-time,28.95
4/16/2019,4813311308,Returning,201.29
4/16/2019,1220516642900,Returning,146.91
4/16/2019,856134811732,Returning,158.31
4/16/2019,739432235092,Returning,83.55
4/16/2019,13752139801,Returning,43.50
4/16/2019,1118969823316,Returning,33.30
4/16/2019,140223676441,Returning,198.91
4/16/2019,1716221575252,First-time,66.93
4/16/2019,732970188884,Returning,38.40
4/16/2019,693225619540,Returning,67.47
4/16/2019,162792833049,Returning,61.20
4/16/2019,71445512217,Returning,26.00
4/16/2019,1147827814484,Returning,80.75
4/16/2019,1716096335956,First-time,131.30
4/16/2019,1252450762836,Returning,88.39
4/16/2019,1142932340820,Returning,60.10
4/16/2019,146990989337,Returning,72.00
4/16/2019,1210976829524,Returning,150.00
4/16/2019,1716018020436,First-time,129.90
4/16/2019,3226709062,Returning,149.90
4/16/2019,1261660110932,Returning,83.35
4/16/2019,1147576483924,Returning,84.40
4/16/2019,302188953625,Returning,87.40
4/16/2019,1160913223764,Returning,78.00
4/16/2019,334923595801,Returning,71.70
4/16/2019,699648049236,Returning,40.60
4/16/2019,1158643810388,Returning,73.00
4/16/2019,1128469069908,Returning,44.00
4/16/2019,634973159508,Returning,84.00
4/16/2019,631806001236,Returning,28.50
4/16/2019,626672205908,Returning,139.80
4/16/2019,1228194545748,Returning,80.80
4/16/2019,189953146905,Returning,69.98
4/16/2019,1155638198356,Returning,31.20
4/16/2019,1715944849492,First-time,29.00
4/16/2019,4950776652,Returning,71.80
4/16/2019,1123111895124,Returning,49.80
4/16/2019,1194034298964,Returning,25.50
4/16/2019,1268624228436,Returning,48.00
4/16/2019,1211045150804,Returning,36.00
4/16/2019,663360438356,Returning,34.85
4/16/2019,632214913108,Returning,59.10
4/16/2019,342645014553,Returning,25.00
4/16/2019,1250205302868,Returning,27.30
4/16/2019,1230032699476,Returning,127.45
4/16/2019,5659571852,Returning,33.86
4/16/2019,1716122976340,First-time,29.64
4/16/2019,6556852364,Returning,53.00
4/16/2019,1716005142612,First-time,51.03
4/16/2019,1715792707668,First-time,39.90
4/16/2019,1715814629460,First-time,36.90
4/16/2019,1715644891220,First-time,42.30
4/16/2019,1715828654164,First-time,34.00
4/16/2019,5884976332,Returning,29.20
4/16/2019,842841653332,Returning,32.40
4/16/2019,1235299434580,Returning,44.90
4/16/2019,1715896877140,First-time,159.90
4/16/2019,167583580185,Returning,56.80
4/16/2019,1715998031956,First-time,44.90
4/16/2019,1715703251028,Returning,86.10
4/16/2019,429644513305,Returning,113.90
4/16/2019,258981560345,Returning,51.00
4/16/2019,670823743572,Returning,33.95
4/16/2019,1231232663636,Returning,164.71
4/16/2019,230951387161,Returning,61.20
4/16/2019,1716263190612,Returning,85.60
4/16/2019,5988699596,Returning,46.30
4/16/2019,352919584793,Returning,25.30
4/16/2019,625066246228,Returning,133.20
4/16/2019,3480117510,Returning,113.30
4/16/2019,255795658777,Returning,134.90
4/16/2019,4352828870,Returning,36.48
4/16/2019,5074664652,Returning,209.80
4/16/2019,1141198454868,Returning,60.90
4/16/2019,254690426905,Returning,124.70
4/16/2019,384278102041,Returning,87.20
4/16/2019,402889736217,Returning,26.70
4/16/2019,1715697909844,First-time,49.05
4/16/2019,613625200724,Returning,316.55
4/16/2019,405418180633,Returning,42.00
4/17/2019,1735694385236,First-time,30.30
4/17/2019,1735809630292,First-time,25.67
4/17/2019,1203777044564,Returning,129.00
4/17/2019,1234458411092,Returning,46.30
4/17/2019,5703487436,Returning,35.90
4/17/2019,605403840596,Returning,39.00
4/17/2019,42503208985,Returning,150.00
4/17/2019,1246798413908,Returning,250.00
4/17/2019,1736545566804,First-time,29.80
4/17/2019,5251502156,Returning,94.80
4/17/2019,737083359316,Returning,136.60
4/17/2019,5868492748,Returning,77.00
4/17/2019,605965975636,Returning,25.00
4/17/2019,1735882670164,First-time,66.15
4/17/2019,1735427358804,First-time,135.66
4/17/2019,697414484052,Returning,1196.20
4/17/2019,5599808332,Returning,80.00
4/17/2019,1101751025748,Returning,101.00
4/17/2019,1133332365396,Returning,58.40
4/17/2019,1735607189588,First-time,121.08
4/17/2019,235289411609,Returning,115.00
4/17/2019,5340061068,Returning,97.45
4/17/2019,750922498132,Returning,50.00
4/17/2019,1205108244564,Returning,47.10
4/17/2019,1735948730452,First-time,29.50
4/17/2019,419770564633,Returning,108.90
4/17/2019,6094243724,Returning,26.00
4/17/2019,401239408665,Returning,494.30
4/17/2019,693144911956,Returning,78.00
4/17/2019,190733058073,Returning,30.00
4/17/2019,1735416512596,First-time,57.80
4/17/2019,431070740505,Returning,88.00
4/17/2019,1735578484820,First-time,123.30
4/17/2019,270648836121,Returning,122.45
4/17/2019,5869275020,Returning,66.90
4/17/2019,634958708820,Returning,46.41
4/17/2019,4888170572,Returning,165.85
4/17/2019,681721233492,Returning,222.30
4/17/2019,1735742521428,First-time,35.06
4/17/2019,674287124564,Returning,72.00
4/17/2019,1736371896404,First-time,45.60
4/17/2019,1735701692500,First-time,89.50
4/17/2019,1131744919636,Returning,117.60
4/17/2019,1735866286164,First-time,138.30
4/17/2019,1712191242324,Returning,30.90
4/17/2019,1735809826900,First-time,47.50
4/17/2019,6665894540,Returning,25.00
4/17/2019,1139975127124,Returning,49.90
4/17/2019,6610314252,Returning,41.94
4/17/2019,1170650857556,Returning,124.20
4/17/2019,1179067449428,Returning,70.33
4/17/2019,1245657006164,Returning,38.10
4/17/2019,690233835604,Returning,57.90
4/17/2019,1736078262356,First-time,47.50
4/17/2019,265332326425,Returning,46.35
4/17/2019,1735809630292,Returning,29.90
4/17/2019,6354524172,Returning,149.45
4/17/2019,842131767380,Returning,65.80
4/17/2019,1735694024788,First-time,29.83
4/17/2019,224990003225,Returning,50.00
4/17/2019,6414895756,Returning,27.80
4/17/2019,1227983880276,Returning,118.30
4/17/2019,1735836106836,First-time,37.38
4/17/2019,5054685900,Returning,10.15
4/17/2019,390679953433,Returning,26.00
4/17/2019,1735969177684,First-time,25.44
4/17/2019,1176096637012,Returning,122.45
4/17/2019,199465402393,Returning,179.45
4/17/2019,622696136788,Returning,35.80
4/17/2019,265446490137,Returning,99.00
4/17/2019,607029887060,Returning,15.06
4/17/2019,1680793665620,Returning,39.00
4/17/2019,400878403609,Returning,31.60
4/17/2019,284082634777,Returning,26.80
4/17/2019,6072287052,Returning,69.35
4/17/2019,1166978449492,Returning,194.91
4/17/2019,5977347660,First-time,58.01
4/17/2019,657845321812,Returning,43.50
4/17/2019,1101022724180,Returning,49.80
4/17/2019,78976352281,Returning,71.00
4/17/2019,1736302231636,First-time,132.08
4/17/2019,141628506137,Returning,120.00
4/17/2019,1735753793620,First-time,123.95
4/17/2019,299447353369,Returning,61.10
4/17/2019,1135060746324,First-time,98.33
4/17/2019,342270476313,Returning,25.90
4/17/2019,681011773524,Returning,25.70
4/17/2019,1142068379732,Returning,65.45
4/17/2019,1178495615060,Returning,15.85
4/17/2019,1136217784404,Returning,32.00
4/17/2019,1735824179284,First-time,27.98
4/17/2019,344489459737,Returning,40.70
4/17/2019,740829200468,Returning,78.00
4/17/2019,6648942924,Returning,49.90
4/17/2019,1209382928468,Returning,90.40
4/17/2019,428916604953,Returning,78.00
4/17/2019,5023707596,Returning,48.00
4/17/2019,405418180633,Returning,100.80
4/17/2019,1735652966484,First-time,37.50
4/17/2019,401877663769,Returning,75.60
4/17/2019,1175404445780,Returning,96.23
4/17/2019,1262890942548,Returning,33.90
4/17/2019,1209482674260,Returning,29.01
4/17/2019,258433089561,Returning,111.25
4/17/2019,608792969300,Returning,33.76
4/17/2019,5997192204,Returning,46.90
4/17/2019,5525193228,Returning,115.45
4/17/2019,1255890485332,Returning,97.50
4/17/2019,1098030579796,Returning,71.80
4/17/2019,339312345113,Returning,139.90
4/17/2019,126514561049,Returning,75.70
4/17/2019,1157086085204,Returning,164.80
4/17/2019,430441627673,Returning,13.16
4/17/2019,1735551909972,First-time,99.00
4/17/2019,1173776564308,Returning,31.10
4/17/2019,1107459276884,Returning,49.50
4/17/2019,1212939403348,Returning,28.95
4/17/2019,1735886667860,First-time,27.60
4/17/2019,1736004075604,First-time,43.04
4/17/2019,1148932423764,Returning,134.70
4/17/2019,1735960723540,First-time,42.00
4/17/2019,410831978521,Returning,27.98
4/17/2019,607262670932,Returning,21.90
4/17/2019,290391392281,Returning,58.00
4/17/2019,1735994179668,First-time,139.50
4/17/2019,1735528972372,First-time,57.90
4/17/2019,1736008826964,First-time,36.90
4/17/2019,131858923545,Returning,36.50
4/17/2019,1684047167572,Returning,55.20
4/17/2019,302071283737,Returning,79.00
4/17/2019,6565264460,Returning,30.30
4/17/2019,352817119257,Returning,44.65
4/17/2019,605231120468,Returning,59.00
4/17/2019,1735865172052,First-time,25.20
4/18/2019,613457854548,Returning,50.05
4/18/2019,1263066742868,Returning,77.05
4/18/2019,396797509657,Returning,232.80
4/18/2019,1150974722132,First-time,63.56
4/18/2019,1232165896276,Returning,39.00
4/18/2019,638489559124,Returning,30.00
4/18/2019,390732742681,Returning,70.45
4/18/2019,86280929305,Returning,29.10
4/18/2019,5735254092,Returning,261.10
4/18/2019,1685451833428,Returning,30.40
4/18/2019,1710528757844,First-time,42.00
4/18/2019,6450578508,Returning,27.30
4/18/2019,1736849457236,First-time,25.00
4/18/2019,681804169300,Returning,42.00
4/18/2019,1737556721748,First-time,62.50
4/18/2019,419887710233,Returning,155.80
4/18/2019,609357693012,Returning,43.00
4/18/2019,1137187029076,Returning,69.30
4/18/2019,1203443597396,Returning,67.20
4/18/2019,236944719897,Returning,26.70
4/18/2019,6615387468,Returning,147.06
4/18/2019,619908137044,Returning,43.10
4/18/2019,1737731244116,First-time,42.90
4/18/2019,633938935892,Returning,164.35
4/18/2019,162469576729,Returning,48.90
4/18/2019,103656194073,Returning,35.00
4/18/2019,1214618992724,Returning,50.00
4/18/2019,173788102681,Returning,149.35
4/18/2019,665793953876,Returning,67.10
4/18/2019,1219241803860,Returning,125.43
4/18/2019,5786940364,Returning,57.90
4/18/2019,857823117396,Returning,31.30
4/18/2019,847972040788,Returning,150.35
4/18/2019,6575639628,Returning,52.70
4/18/2019,607647268948,Returning,47.00
4/18/2019,4025731142,Returning,25.30
4/18/2019,321448706073,Returning,30.19
4/18/2019,1225796845652,Returning,45.45
4/18/2019,1167661465684,First-time,30.56
4/18/2019,847736799316,Returning,70.70
4/18/2019,1254994804820,Returning,27.00
4/18/2019,635674296404,Returning,28.95
4/18/2019,1737482731604,First-time,30.42
4/18/2019,1738009509972,First-time,47.31
4/18/2019,1735317160020,First-time,26.15
4/18/2019,1737489580116,First-time,118.18
4/18/2019,1736862957652,First-time,29.35
4/18/2019,1245374185556,Returning,59.80
4/18/2019,89518899225,Returning,58.70
4/18/2019,1206225764436,Returning,30.30
4/18/2019,1214293934164,Returning,33.90
4/18/2019,1711130771540,Returning,29.90
4/18/2019,247530029081,Returning,145.84
4/18/2019,605422026836,First-time,52.00
4/18/2019,352879476761,Returning,159.90
4/18/2019,5412162380,Returning,284.00
4/18/2019,1094443565140,Returning,30.10
4/18/2019,1149416931412,Returning,29.90
4/18/2019,185174720537,Returning,64.00
4/18/2019,742857867348,Returning,63.40
4/18/2019,1681067245652,Returning,55.10
4/18/2019,1735654801492,First-time,39.90
4/18/2019,1737653289044,First-time,42.00
4/18/2019,1737698902100,First-time,142.41
4/18/2019,1737982574676,First-time,37.83
4/18/2019,1679993962580,Returning,35.00
4/18/2019,1195032051796,Returning,73.90
4/18/2019,734294245460,Returning,89.50
4/18/2019,183562338329,Returning,26.80
4/18/2019,1204295106644,Returning,26.00
4/18/2019,314490683417,Returning,26.70
4/18/2019,1737639559252,Returning,62.40
4/18/2019,376788811801,Returning,53.80
4/18/2019,352919584793,Returning,204.00
4/18/2019,1139493863508,Returning,30.90
4/18/2019,1256681570388,First-time,54.53
4/18/2019,617087762516,Returning,42.00
4/18/2019,1254863863892,Returning,104.00
4/18/2019,1147202338900,Returning,80.00
4/18/2019,1238137372756,Returning,47.70
4/18/2019,299447353369,Returning,26.50
4/18/2019,1143834542164,Returning,176.00
4/18/2019,385770094617,Returning,72.00
4/18/2019,1098053222484,Returning,25.96
4/18/2019,1228270239828,Returning,124.00
4/18/2019,661304639572,Returning,42.00
4/18/2019,5644178060,Returning,139.90
4/18/2019,1735554203732,First-time,50.44
4/18/2019,1216227475540,Returning,84.60
4/18/2019,176988028953,Returning,80.80
4/18/2019,1737351102548,First-time,151.80
4/18/2019,1268624228436,Returning,25.50
4/18/2019,1161833939028,Returning,45.00
4/18/2019,346691567641,Returning,318.15
4/18/2019,1252540547156,Returning,10.00
4/18/2019,310229434393,Returning,28.00
4/18/2019,6092841164,Returning,300.57
4/18/2019,1162001055828,Returning,26.35
4/18/2019,1678800552020,Returning,39.00
4/18/2019,1242631798868,Returning,96.70
4/18/2019,1737659973716,First-time,53.80
4/18/2019,1222746374228,Returning,67.40
4/18/2019,234775412761,Returning,55.40
4/18/2019,854592979028,Returning,31.20
4/18/2019,1737842720852,First-time,31.49
4/18/2019,1165264781396,Returning,70.00
4/18/2019,172728582169,Returning,27.40
4/18/2019,659231473748,Returning,139.90
4/18/2019,1177246072916,Returning,208.75
4/18/2019,647016153172,Returning,136.80
4/18/2019,405431025689,Returning,80.90
4/18/2019,670895374420,Returning,60.00
4/18/2019,4848018572,Returning,124.90
4/18/2019,1110366191700,Returning,140.40
4/19/2019,606459068500,Returning,26.50
4/19/2019,605965975636,Returning,25.70
4/19/2019,606958911572,Returning,37.83
4/19/2019,681726476372,Returning,32.35
4/19/2019,1241465421908,Returning,27.90
4/19/2019,611059466324,Returning,99.60
4/19/2019,418236956697,Returning,77.20
4/19/2019,1738773528660,First-time,68.45
4/19/2019,6648310860,Returning,30.05
4/19/2019,359658848281,Returning,10.00
4/19/2019,1738908500052,First-time,33.25
4/19/2019,6110809740,Returning,107.90
4/19/2019,753047273556,Returning,150.71
4/19/2019,154391773209,Returning,25.75
4/19/2019,1738877501524,First-time,95.20
4/19/2019,1104217210964,Returning,59.00
4/19/2019,1251313025108,Returning,28.00
4/19/2019,3772738310,Returning,47.30
4/19/2019,851132317780,Returning,40.90
4/19/2019,1738704322644,First-time,80.40
4/19/2019,1232559112276,Returning,99.00
4/19/2019,1200606216276,Returning,41.55
4/19/2019,1739036033108,First-time,37.00
4/19/2019,1739120640084,First-time,60.90
4/19/2019,635966292052,Returning,49.40
4/19/2019,429512491033,Returning,58.00
4/19/2019,1738934747220,First-time,32.00
4/19/2019,4198260678,Returning,87.30
4/19/2019,635596865620,Returning,49.95
4/19/2019,1738803544148,First-time,29.20
4/19/2019,1738902634580,First-time,72.20
4/19/2019,140248449049,Returning,32.40
4/19/2019,1201883545684,Returning,66.60
4/19/2019,678616072276,Returning,48.00
4/19/2019,2697200262,Returning,38.40
4/19/2019,849417764948,Returning,184.60
4/19/2019,47675047961,Returning,32.40
4/19/2019,309113651225,Returning,38.20
4/19/2019,3919300678,Returning,102.44
4/19/2019,91466465305,Returning,105.00
4/19/2019,1134132133972,Returning,127.45
4/19/2019,621263683668,Returning,29.00
4/19/2019,618783244372,Returning,153.50
4/19/2019,1231913254996,Returning,39.00
4/19/2019,732749561940,Returning,39.60
4/19/2019,156111863833,Returning,78.28
4/19/2019,1738897686612,First-time,47.30
4/19/2019,1739023253588,First-time,40.00
4/19/2019,74439295001,Returning,59.40
4/19/2019,1710924070996,Returning,32.90
4/19/2019,321484095513,Returning,63.00
4/19/2019,1739373314132,First-time,170.00
4/19/2019,1251521822804,Returning,69.90
4/19/2019,1738889756756,First-time,26.34
4/19/2019,254838308889,Returning,81.00
4/19/2019,4507624326,Returning,29.80
4/19/2019,699639791700,Returning,101.70
4/19/2019,1679287844948,Returning,100.00
4/19/2019,845715931220,Returning,96.30
4/19/2019,1196399951956,Returning,78.96
4/19/2019,1738080616532,First-time,33.90
4/19/2019,34802761753,Returning,108.90
4/19/2019,191675432985,Returning,184.95
4/19/2019,143048081433,Returning,-16.40
4/19/2019,200837955609,Returning,55.00
4/19/2019,402691194905,Returning,53.60
4/19/2019,745741942868,Returning,26.90
4/19/2019,635061403732,Returning,102.00
4/19/2019,675603054676,Returning,121.60
4/19/2019,1736817541204,First-time,418.76
4/19/2019,1738716348500,First-time,108.30
4/19/2019,1711598370900,First-time,46.84
4/19/2019,856218828884,Returning,79.20
4/19/2019,1214363992148,Returning,97.45
4/19/2019,1224079048788,Returning,48.95
4/19/2019,195640557593,Returning,25.00
4/19/2019,1262713864276,Returning,38.40
4/19/2019,64180158489,Returning,117.20
4/19/2019,1739095277652,First-time,48.70
4/19/2019,1122539667540,Returning,116.60
4/19/2019,6660970572,Returning,135.15
4/19/2019,677557960788,Returning,29.50
4/19/2019,1739233525844,First-time,25.94
4/19/2019,1738989862996,Returning,5.90
4/19/2019,6490665164,Returning,81.00
4/19/2019,1739176640596,First-time,108.00
4/19/2019,1739060641876,First-time,41.61
4/19/2019,1738964664404,First-time,34.00
4/19/2019,1739072798804,First-time,86.51
4/19/2019,671660736596,Returning,50.50
4/19/2019,4905190860,Returning,27.60
4/19/2019,6232094476,Returning,30.70
4/19/2019,126850465817,Returning,26.10
4/19/2019,1111472341076,Returning,62.68
4/19/2019,853743763540,Returning,31.50
4/19/2019,1193510240340,Returning,33.60
4/19/2019,205309739033,Returning,45.80
4/19/2019,13619527705,First-time,144.02
4/19/2019,1739096719444,First-time,217.15
4/19/2019,1739315150932,First-time,63.40
4/19/2019,74325229593,Returning,39.00
4/19/2019,5127878732,Returning,94.60
4/19/2019,1738030088276,First-time,42.00
4/19/2019,1163029839956,Returning,164.00
4/19/2019,1738889101396,First-time,73.58
4/19/2019,1256714928212,Returning,78.00
4/19/2019,156767780889,Returning,108.30
4/19/2019,1739178082388,First-time,166.25
4/19/2019,845223231572,Returning,45.80
4/19/2019,1226830381140,Returning,99.10
4/19/2019,671234031700,Returning,25.80
4/19/2019,628380106836,Returning,85.80
4/19/2019,1737956261972,First-time,187.19
4/19/2019,1738974625876,First-time,38.50
4/19/2019,1251697492052,Returning,44.80
4/19/2019,1256988835924,Returning,39.00
4/19/2019,1686824190036,Returning,53.10
4/19/2019,1248535117908,Returning,127.50
4/19/2019,136211365913,Returning,234.40
4/19/2019,1738703765588,First-time,116.70
4/19/2019,1170533908564,Returning,28.50
4/19/2019,2758892934,Returning,89.73
4/19/2019,1738964959316,First-time,27.22
4/19/2019,842633510996,Returning,32.30
4/19/2019,675177693268,Returning,159.90
4/19/2019,189576249369,Returning,266.90
4/19/2019,1739082989652,First-time,65.80
4/19/2019,1737281077332,First-time,53.55
4/20/2019,629909979220,First-time,78.00
4/20/2019,3803287046,Returning,32.70
4/20/2019,670807425108,Returning,37.00
4/20/2019,1740633636948,First-time,57.00
4/20/2019,1212967321684,Returning,39.00
4/20/2019,1194925129812,Returning,37.90
4/20/2019,1740707627092,First-time,73.15
4/20/2019,6683434188,Returning,122.44
4/20/2019,855376756820,Returning,28.50
4/20/2019,1232124182612,Returning,123.00
4/20/2019,616431976532,Returning,94.00
4/20/2019,1740827000916,First-time,41.60
4/20/2019,1740651102292,First-time,63.50
4/20/2019,658096128084,Returning,28.35
4/20/2019,1740969082964,First-time,25.70
4/20/2019,1740089753684,First-time,109.90
4/20/2019,5015144972,Returning,32.50
4/20/2019,1177400049748,Returning,278.53
4/20/2019,1740028608596,First-time,26.10
4/20/2019,1740767985748,Returning,10.85
4/20/2019,851043713108,Returning,174.90
4/20/2019,336676716569,Returning,28.40
4/20/2019,694545580116,Returning,27.50
4/20/2019,602492960852,Returning,179.20
4/20/2019,6152050444,Returning,34.80
4/20/2019,631159783508,Returning,59.80
4/20/2019,1143437164628,Returning,59.80
4/20/2019,293128962073,Returning,57.95
4/20/2019,213492334617,Returning,28.50
4/20/2019,671978225748,Returning,80.00
4/20/2019,741638144084,Returning,153.30
4/20/2019,1215376523348,Returning,25.10
4/20/2019,1740932743252,First-time,25.56
4/20/2019,299348688921,Returning,119.70
4/20/2019,415905349657,Returning,172.20
4/20/2019,1740827295828,First-time,29.90
